mission_id,time,real_x,real_y,real_z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,wind_x,wind_y,wind_z,erreur_ok,velocity,rain,fog,snow,is_attack
34,1743460473.1967115,5.8701019287109375,0.1319869607686996,-4.8812103271484375,1.2331461906433103,-0.2080866694450378,-0.0967851355671882,-0.002648405265063,0.0815910547971725,-10.194849967956545,0.3023705327633306,-0.1348956374765369,-0.4307038962155167,2.826050435420425,2.151424837757343,0.4050879637592606,True,2.66,0.22,0.074,0.037,1
34,1743460476.1592722,10.070971488952637,-0.1911254972219467,-4.9999847412109375,0.4920371174812317,0.3599459528923034,0.012385755777359,0.0478188581764698,0.0544034577906131,-9.844204902648926,0.1039025856934265,-0.0523199976275924,-0.3706871141490175,3.00252447213769,2.1421443603719834,0.455503266042743,True,2.66,0.22,0.074,0.037,1
34,1743460478.9971485,4.161848068237305,-0.0418235212564468,-4.935760498046875,-1.310691475868225,-0.0573624409735202,-0.1461093425750732,0.0583861321210861,0.1260882467031479,-10.301156997680664,-0.2727754347482607,0.1237278406520887,-0.3796628901183245,3.186803751982653,1.969314774072178,0.433754407328858,True,2.66,0.22,0.074,0.037,1
34,1743460481.4761996,-0.1215626522898674,0.0458617284893989,-5.021049499511719,-0.7539117932319641,0.0417314209043979,-0.0023919981904327,0.1156610548496246,0.069720908999443,-9.863846778869627,-0.1294561008217798,0.0350642318164911,-0.3541172274991467,3.29331582542346,2.185678405698006,0.5947022729475491,True,2.66,0.22,0.074,0.037,1
35,1743460512.146,0.0,0.0,-5.0,1.1558033227920532,-5.650365352630615,-0.0644895657896995,0.4024460315704345,2.5937037467956543,-9.873440742492676,-8.61141564437718e-05,-0.000986301768863,-2.6926322272222007,3.150180365947255,1.8556760131798853,0.5617887021506087,False,2.91,0.06,0.067,0.055,1
35,1743460512.6501126,5.0,0.0,-5.0,1.4490522146224976,-6.837889194488525,0.0027424665167927,0.3994989395141601,2.3461410999298096,-9.78850555419922,-3.64895805732684e-05,-0.0002823478551452,-2.687381620759351,3.4529765774868744,1.596265112479156,0.59499750973716,False,2.91,0.06,0.067,0.055,1
35,1743460513.155337,10.0,0.0,-5.0,22.587203979492188,-6.273892402648926,0.0133609902113676,0.4013490378856659,2.2471518516540527,-9.268566131591797,-0.0006012016704822,-0.0015783750824624,-2.6893915447510874,2.733589992833714,1.659177256303681,0.5200624587733634,False,2.91,0.06,0.067,0.055,1
35,1743460513.6593173,5.0,0.0,-5.0,22.0507926940918,-6.7614617347717285,0.1835084855556488,0.4424837231636047,1.9899061918258667,-9.298882484436035,-0.0036008217158627,-0.0086691198133042,-2.740729236239528,3.005947261070236,1.8635893731654725,0.56330089152249,False,2.91,0.06,0.067,0.055,1
35,1743460514.164091,0.0,0.0,-5.0,21.18293571472168,-6.985255241394043,0.287637710571289,0.5546427965164185,1.8283262252807615,-9.415170669555664,-0.005197148497166,-0.0146075164877427,-2.837341465822668,2.568575284439216,2.419605779492003,0.5600776533932667,False,2.91,0.06,0.067,0.055,1
36,1743460521.1481464,0.0,0.0,-5.0,18.1864013671875,-4.629673957824707,-3.908713102340698,0.0706984624266624,-0.038923654705286,-9.82322120666504,-0.0134429977025783,-0.0529245954149259,-3.0829075762480502,3.1410072044743504,2.3620002794562494,0.4069160402016512,False,9.87,0.16,0.021,0.089,1
36,1743460521.6537807,5.0,0.0,-5.0,18.072696685791016,-4.323385238647461,-2.255326509475708,-0.0349909998476505,-0.0132077978923916,-9.7688627243042,-0.0156959586614911,-0.0578421585865233,-3.085192341026465,3.0554634095891675,1.9575483456979412,0.4096471139099263,False,9.87,0.16,0.021,0.089,1
36,1743460522.1584032,10.0,0.0,-5.0,17.940763473510742,-4.002598285675049,-0.6878377199172974,-0.0607125833630561,0.0379891730844974,-9.814595222473145,-0.0178108178211134,-0.062443501120746,-3.0874456468574434,2.6489485774901347,2.394182715320599,0.4804416068303743,False,9.87,0.16,0.021,0.089,1
36,1743460522.6621444,1.189171314239502,-0.1374269872903823,-0.4464263916015625,-0.1067167595028877,0.2874044179916382,0.0059314901009202,0.0429812297224998,-0.0184727758169174,-9.816855430603027,-0.0200017020754801,-0.0668884909289048,-3.089832926855304,2.858065747748429,2.4860577466416536,0.4614769897206161,False,9.87,0.16,0.021,0.089,1
36,1743460523.1675382,-0.0786835253238678,0.1856977343559265,-0.1242141723632812,-0.1460509300231933,0.3710782825946808,0.1009975224733352,-0.0431355014443397,-0.0212283134460449,-9.851446151733398,-0.0216778411277073,-0.070242183939428,-3.092749244782007,3.335386576873742,2.129729186675222,0.417790889578165,False,9.87,0.16,0.021,0.089,1
37,1743460531.8506727,-0.2506564259529114,0.9571985006332396,-4.9743194580078125,-0.357879489660263,1.078102707862854,0.289438396692276,-0.1272306442260742,0.0785976499319076,-11.143694877624512,0.0730415983420724,0.3013277047022912,-3.0890294626303114,3.395814299692125,1.631018326725448,0.5722563056860992,True,5.84,0.31,0.095,0.037,1
37,1743460534.3086395,6.524633884429932,-0.5748213529586792,-4.673370361328125,1.4549095630645752,-0.8281429409980774,-0.3527703881263733,-0.0142897889018058,-0.0659979432821273,-10.852571487426758,-0.4226310088209718,-0.1981938734687876,-3.0714665599439,2.5374129882910235,1.772117706274451,0.5948765076742648,False,5.84,0.31,0.095,0.037,1
37,1743460537.0197978,10.011130332946776,0.2039117068052292,-5.007614135742188,0.1727842539548874,0.827161967754364,0.0118691865354776,-0.071444034576416,0.0107733169570565,-9.970205307006836,-0.069831015460825,0.1321944100157482,-3.0408097683960813,2.881676888110549,1.5535655662612384,0.4677046828950575,True,5.84,0.31,0.095,0.037,1
37,1743460539.5218434,3.8145828247070312,-0.0643678978085517,-4.90020751953125,-1.2604118585586548,-0.6157305240631104,-0.2387918829917907,-0.1447788774967193,0.0008242391049861,-10.395544052124023,0.3504513224801893,-0.0481128780962752,-3.054828078070727,3.255735121489922,1.5319762323011887,0.5068395099652057,True,5.84,0.31,0.095,0.037,1
37,1743460542.0023513,-0.1135024800896644,-0.0415908023715019,-5.03955078125,-0.6001563668251038,0.4666264057159424,0.0169819947332143,-0.1253966093063354,0.0220804177224636,-9.885799407958984,0.1116512780314581,0.0584610507257935,-3.075442437662624,2.8792059697158776,2.3664038819796303,0.4247545428426943,True,5.84,0.31,0.095,0.037,1
38,1743460571.3481476,-0.1591208577156067,0.1304333806037902,-4.978599548339844,0.1642875522375106,0.0600052922964096,-0.3521009981632232,-0.0890475511550903,-0.0530067607760429,-8.763077735900879,0.0015641685542196,0.0362660448609579,-3.041693556878471,3.267168534861913,1.9929567157884125,0.5170388092897246,True,6.7,0.23,0.013,0.068,1
38,1743460573.9507833,6.094268798828125,0.3101913034915924,-4.834342956542969,1.3591922521591189,-0.2778123021125793,-0.0174599662423133,-0.0389800705015659,-0.0725531280040741,-10.641433715820312,-0.3608959779038558,-0.0174786336794319,-3.015551407873846,3.249681574085627,2.3923054633113234,0.5824987464663156,True,6.7,0.23,0.013,0.068,1
38,1743460576.5775433,10.140539169311523,-0.3666794002056122,-4.967071533203125,0.3285631239414215,0.3590891659259796,-0.0442851744592189,0.0264207273721694,-0.0377309024333953,-9.81782054901123,-0.0964420465463103,-0.0287514796003523,-2.976412391121724,2.7339150397169267,2.1999385209059525,0.4875019451778062,True,6.7,0.23,0.013,0.068,1
38,1743460579.0173097,3.814911603927612,0.0843246355652809,-4.889686584472656,-1.4794987440109253,-0.0507245063781738,-0.2664388716220855,-0.1792005449533462,0.1084711551666259,-10.37558364868164,0.3614900551232546,0.073518500479785,-2.969041433288347,3.3726577778625395,1.954525661751231,0.5168208270314525,True,6.7,0.23,0.013,0.068,1
38,1743460581.3510048,-0.026894362643361,0.2196609228849411,-5.051887512207031,-0.6675333380699158,-0.1940856724977493,0.0267681237310171,-0.0783369019627571,-0.0131594119593501,-9.813989639282228,0.1024887045468944,0.0382546347301235,-2.9658540698475044,3.014744648676112,1.7146070468175072,0.4771157620518214,True,6.7,0.23,0.013,0.068,1
39,1743460600.451782,-0.3577734231948852,0.0019847450312227,-4.98138427734375,0.3088153898715973,-0.3562892973423004,-0.0381378307938575,-0.0530645996332168,0.0425289198756217,-9.770379066467283,0.0232257291708477,-0.0382797616019189,-3.080171730718059,3.3580417046598408,1.8934070321413268,0.5294690426619629,True,5.93,0.03,0.035,0.016,1
39,1743460602.8896017,5.963359832763672,0.1158649697899818,-4.903121948242188,1.4168168306350708,0.1505612730979919,-0.0091346418485045,-0.033838540315628,-0.0347165763378143,-10.414148330688477,-0.3544270635913358,0.024144843411167,-3.082088842739365,3.377065839650005,2.410367268065295,0.5940728456642554,True,5.93,0.03,0.035,0.016,1
39,1743460605.2253025,10.068952560424805,-0.1964699774980545,-4.97607421875,0.7015432119369507,-0.0024900566786527,-0.0222270283848047,-0.0375239513814449,0.0082772597670555,-9.85643196105957,-0.1347182768242558,-0.0341327168505543,-3.07259619936327,2.538368947242616,2.33084122110357,0.5798530162786135,True,5.93,0.03,0.035,0.016,1
39,1743460607.7257757,3.5951743125915527,-0.2694965302944183,-4.867828369140625,-1.4657901525497437,0.3845328390598297,-0.280274897813797,-0.1511193364858627,-0.0370377451181411,-10.47471046447754,0.3965011801296765,0.0431045891560381,-3.038076745472723,2.9499797650314923,1.995636744289215,0.4861177681600954,True,5.93,0.03,0.035,0.016,1
39,1743460610.6872256,-0.0509654618799686,0.2611783444881439,-5.011726379394531,-0.0283633824437856,-0.4852423369884491,0.0076138852164149,-0.051653329282999,-0.0230912845581769,-9.820556640625,0.0282244137399532,-0.0048758796379481,-3.0010093335014045,2.7621436530320245,1.7859426820265871,0.5736094536422212,True,5.93,0.03,0.035,0.016,1
40,1743460637.6269374,-0.332839697599411,0.0098185203969478,-5.0399932861328125,-0.5579068064689636,0.5271984934806824,-0.3209264874458313,-0.1609265655279159,-0.028195196762681,-8.870015144348145,0.1192235458387637,0.0959309013042571,-2.997204887146089,3.0528797746786687,2.3726999251976624,0.5177606030217652,True,9.53,0.15,0.083,0.06,1
40,1743460645.357072,5.383850574493408,0.0263702441006898,-4.9833526611328125,0.8558571934700012,-0.2678411304950714,-0.0039752833545207,-0.0251430124044418,-0.029066989198327,-10.036056518554688,-0.1682581495583659,-0.0593338545627482,-2.9108468126526383,2.960592263111048,1.7947839676598378,0.4210572753308951,True,9.53,0.15,0.083,0.06,1
40,1743460647.691357,10.647197723388672,-0.1918747425079345,-4.959976196289063,0.9650797843933104,0.2853608131408691,-0.0053086834959685,0.0038687102496623,-0.0148995434865355,-10.086369514465332,-0.2512307892103285,-0.0474487475418058,-2.926297065889324,2.8659863656376694,1.947843626453144,0.4091511468356409,True,9.53,0.15,0.083,0.06,1
40,1743460652.7559724,5.934546947479248,-0.1874364018440246,-4.936439514160156,1.2311378717422483,0.1288859993219375,-0.0230609066784381,-0.0096826115623116,0.0049456600099802,-10.428155899047852,-0.2975379263308858,-0.0697000439795431,-2.9291554284916943,3.000116290609101,2.1741852507633324,0.4643295345965397,True,9.53,0.15,0.083,0.06,1
40,1743460655.4868605,-1.8521162271499636,-0.2256469130516052,-4.8468780517578125,-1.763899564743042,0.1781802326440811,-0.4394794404506683,-0.1203714609146118,0.1430984437465667,-10.749029159545898,0.4840198507436799,0.0952214743518857,-2.921386979572186,2.880480737186332,2.268307778031777,0.4404370319327979,False,9.53,0.15,0.083,0.06,1
41,1743460686.028151,0.0472495704889297,0.1316190212965011,-4.9452056884765625,0.0352254807949066,0.0309803690761327,-0.4058398008346557,-0.0667270720005035,-0.021174419671297,-8.723429679870605,-0.0192876630780559,0.0314908956345052,-2.954665557513419,2.6174680748492856,1.59181434717646,0.4491907284682327,True,2.34,0.26,0.073,0.017,1
41,1743460688.485288,5.5627617835998535,0.3062054812908172,-4.96685791015625,0.4594872593879699,-0.4324159920215606,-0.164256066083908,-0.0769115090370178,-0.0662580579519271,-9.872174263000488,-0.2328479900368582,-0.0734232464575226,-2.773090618221884,3.217837286260845,1.8367831459323505,0.5359011470709132,True,2.34,0.26,0.073,0.017,1
41,1743460692.162494,10.130839347839355,0.1646058410406112,-4.9900665283203125,0.6494170427322388,0.2169832438230514,0.0228751935064792,-0.0873463377356529,-0.0430715531110763,-10.029976844787598,-0.1738076524171173,-0.0024594924509093,-2.74707018568462,3.4779936878926905,1.7811163152920133,0.4438562500241828,True,2.34,0.26,0.073,0.017,1
41,1743460695.2927186,4.172484397888184,-0.2596613466739654,-4.966041564941406,-1.309338927268982,0.1318364292383194,-0.1329365968704223,-0.2268023490905761,0.0409127958118915,-10.139233589172363,0.2773021665761447,0.0957599694514087,-2.7297196792257954,3.2892114088061364,1.5644308746859368,0.4962158121492874,True,2.34,0.26,0.073,0.017,1
41,1743460697.921478,-0.1595520824193954,0.259009450674057,-5.00787353515625,-0.72856205701828,-0.2016289979219436,-0.0031716753728687,-0.1274024993181228,-0.0267636515200138,-9.877753257751465,0.1141416917254313,0.0801124784344732,-2.727173458978265,2.559888074898863,1.7128718950285262,0.4073073246801875,True,2.34,0.26,0.073,0.017,1
42,1743460725.4994504,-0.1882452070713043,0.1392821073532104,-4.955390930175781,-0.0252777729183435,0.3125180304050445,-0.4074549078941345,-0.1292038559913635,0.0629981011152267,-8.688135147094727,0.0051645506472523,0.0821147499924457,-2.723313865211022,3.4166151751513194,2.194368892835885,0.4945556327048703,True,2.61,0.32,0.024,0.019,1
42,1743460736.7993512,4.460588455200195,-0.0877077654004097,-4.997222900390625,-0.0389884561300277,0.4892041981220245,-0.0327861085534095,-0.0864532962441444,0.0350736677646636,-9.7608003616333,0.0440474117960582,0.0950905030544434,-2.4834022591961995,3.2044247491600197,1.9186660832234812,0.5185527160045222,True,2.61,0.32,0.024,0.019,1
42,1743460739.9297757,10.684778213500977,-0.2109061479568481,-4.946258544921875,1.1167110204696655,-0.1065169870853424,-0.0180847775191068,-0.0900972336530685,0.0577634945511817,-10.1992769241333,-0.1924868528595539,-0.2053036782341641,-2.480494198532246,2.681419158343252,1.576048003964517,0.5098821461481534,True,2.61,0.32,0.024,0.019,1
42,1743460743.2722476,3.824784278869629,0.3873424828052521,-4.9482421875,-1.099518656730652,-0.3386766016483307,-0.1442404687404632,-0.0586887560784816,-0.0107829086482524,-10.25632667541504,0.2559384923078493,0.2308514197149603,-2.4903715332363023,2.794048440950481,1.5130993580809569,0.57278901063502,True,2.61,0.32,0.024,0.019,1
42,1743460746.0254526,-0.0812456384301185,-0.2742788791656494,-5.017494201660156,-0.5742828845977783,0.2460318356752395,-0.0048477416858077,-0.0831731185317039,0.0055320337414741,-9.895649909973145,0.1010960461842436,0.0552429745301814,-2.5560004213104275,2.603765545118289,1.7163274073127854,0.5916462576863057,True,2.61,0.32,0.024,0.019,1
43,1743460773.8971949,-0.3541921079158783,-0.1652888357639312,-5.083221435546875,-0.2846247553825378,0.4542796313762665,-0.2305556386709213,-0.0483848378062248,0.119213119149208,-8.873428344726562,-0.0577314666646994,0.0844160448568352,-1.2976837094128133,3.253633570111281,2.461538697971758,0.4545326656298804,True,8.56,0.08,0.017,0.024,1
43,1743460786.7330194,5.059142112731934,0.3108583986759186,-4.998191833496094,0.3382588028907776,-0.3430995047092438,0.0053321616724133,-0.125742569565773,0.0423358418047428,-9.8583345413208,0.0223090825442668,-0.055998102578692,-1.108310704763683,2.976423121493065,2.427870341372258,0.5478473623348326,True,8.56,0.08,0.017,0.024,1
43,1743460794.2950823,10.26223850250244,-0.411075234413147,-5.009956359863281,0.6530656218528748,0.1570902615785598,0.0191759187728166,-0.0807246342301368,0.1442508101463318,-9.903522491455078,0.1109725147747857,-0.0951337334895715,-1.1068272688783032,3.4967101104493867,1.5518169832855842,0.4975269089585709,True,8.56,0.08,0.017,0.024,1
43,1743460796.903442,3.755662441253662,0.0288829505443573,-4.901756286621094,-1.6070345640182495,0.0927259102463722,-0.2930888831615448,0.0245810225605964,0.1473598033189773,-10.401530265808104,-0.206515712308384,0.3391895539277876,-1.0755311822964366,3.4446618040744155,1.868879478214968,0.5336435772196026,True,8.56,0.08,0.017,0.024,1
43,1743460799.1930864,-0.045329812914133,0.3020543456077575,-5.0672607421875,-0.4770281612873077,-0.2846147716045379,0.0419966988265514,-0.0411603562533855,0.1373210996389389,-9.858996391296388,-0.0638325113975852,0.0702276212776363,-0.9913884495107058,2.5019725770065118,2.3720349004728063,0.4352418218620055,True,8.56,0.08,0.017,0.024,1
44,1743460831.136075,-1.2915802001953125,-0.2736628651618957,-5.111412048339844,-1.3545078039169312,-0.044231578707695,0.0510525219142437,0.0379523187875747,-0.1316560804843902,-10.450797080993652,0.2115478647932783,-0.3874398904781312,2.1532334982274453,3.220887416264321,2.018608740748476,0.4277202497366975,True,6.69,0.01,0.066,0.078,1
44,1743460838.8024132,5.763548851013184,-0.0728253349661827,-4.998878479003906,1.126299262046814,-0.2741279602050781,0.0146094337105751,-0.040910605341196,-0.088027074933052,-10.234977722167969,-0.1916402523135736,0.2009130269089863,2.199182461198281,2.9335642618168905,2.3198813113712875,0.4452978005001956,True,6.69,0.01,0.066,0.078,1
44,1743460841.050289,10.463799476623535,-0.1957228928804397,-5.007698059082031,0.8273261189460754,0.3507533073425293,0.027393702417612,-0.0857037454843521,-0.136613517999649,-10.027657508850098,-0.1282349034002619,0.1793567512231745,2.271439826673487,3.245366762237956,1.718675003110175,0.554764851641086,True,6.69,0.01,0.066,0.078,1
44,1743460846.112044,6.027772426605225,-0.3946986198425293,-4.963233947753906,1.0837658643722534,0.2663110792636871,-0.0162983685731887,-0.0313648506999015,-0.0339552722871303,-10.359617233276367,-0.2167244890008243,0.222531912862443,2.2711679016143886,2.7781958472697945,2.3585920350744582,0.5709739747102484,True,6.69,0.01,0.066,0.078,1
44,1743460848.8020065,-1.756811022758484,-0.0618754439055919,-4.892379760742188,-1.843886494636536,0.10198874771595,-0.4299158155918121,-0.0211177952587604,-0.1143280267715454,-10.799715995788574,0.3480579685923212,-0.3429405092034798,2.3025463552656555,3.403757262677642,2.3213214613338247,0.4072271273829181,False,6.69,0.01,0.066,0.078,1
45,1743460901.21952,-0.873268723487854,-0.2220580428838729,-4.9848175048828125,-0.6784974336624146,-0.7844853401184082,0.0570883452892303,0.0881260335445404,0.225210890173912,-10.44552516937256,-0.2300029964878509,0.1559347041983178,-0.1073995783328053,2.54623678638069,2.217421294076755,0.52625204404927,True,2.11,0.01,0.029,0.018,1
45,1743460912.3748078,4.681342124938965,0.1446893513202667,-4.999214172363281,-0.1769500374794006,-0.5350627303123474,-0.0369751155376434,0.0282924622297287,0.1467953026294708,-9.818613052368164,-0.0495921870365893,0.0616380083663809,-0.2808586398128652,2.929757286753465,1.9172676299245728,0.5609263948293082,True,2.11,0.01,0.029,0.018,1
45,1743460915.86295,10.470244407653809,0.1164283975958824,-4.991584777832031,0.9930325746536256,0.1602479964494705,0.0242345761507749,0.0439546778798103,-0.0431319251656532,-9.99709701538086,0.2189780715564151,-0.0978425945671909,-0.284422080885536,2.78896673425534,1.6226976579636032,0.4226845125104561,True,2.11,0.01,0.029,0.018,1
45,1743460919.3550382,4.255506038665772,-0.2483773529529571,-4.99407958984375,-1.1118758916854858,0.2571509480476379,-0.0635365918278694,0.0330782048404216,0.1319823712110519,-10.055326461791992,-0.2533493241919729,0.0875012110321088,-0.2702655084279581,2.6021254492880748,2.46953460458933,0.4086333087779225,True,2.11,0.01,0.029,0.018,1
45,1743460922.3608706,-0.106719970703125,0.130206286907196,-5.013725280761719,-0.6970726847648621,-0.1982754319906234,-0.0017648242646828,0.1135137900710105,-0.0435705408453941,-9.896471977233888,-0.1177082342318521,0.0401543160445131,-0.2429958047737076,2.697832805995388,1.5524427938943073,0.5903982976715543,True,2.11,0.01,0.029,0.018,1
46,1743460935.661449,0.3302570581436157,0.2962979674339294,-5.264427185058594,0.4782012403011322,0.8742945194244385,0.0160457678139209,-0.1011392772197723,-0.4154100716114044,-9.63659954071045,0.061980692107765,-0.1433366340173702,-0.2558218893660582,2.996528891162513,1.7331000737585671,0.5117204445402233,True,8.72,0.05,0.015,0.023,1
46,1743460943.198717,5.0,0.0,-5.0,-0.427423894405365,1.0624333620071411,-0.1499833613634109,-0.1485780477523803,-2.9707460403442383,-10.26557445526123,-4.115874944928105e-07,0.0027661812498326,-0.6926783140821259,2.9637196741973493,1.61469741312879,0.5037469139035381,False,8.72,0.05,0.015,0.023,1
46,1743460943.7032118,10.0,0.0,-5.0,-1.3818840980529783,-0.0425080358982086,-0.1571377217769622,-0.1876483261585235,-2.71691370010376,-9.721932411193848,-2.1350345789558368e-05,0.0020179487108317,-0.6926160632614405,2.5667866984626877,1.896029395108164,0.5055595540827458,False,8.72,0.05,0.015,0.023,1
46,1743460944.2091584,5.0,0.0,-5.0,-2.2675368785858154,-1.038358449935913,-0.0553508624434471,-0.1069531440734863,-2.464019298553467,-9.689427375793455,-3.342139593086441e-05,0.0008859235351036,-0.6925267678552053,3.222709393840657,1.6138034350344088,0.4792637401127382,False,8.72,0.05,0.015,0.023,1
46,1743460944.7126758,0.0,0.0,-5.0,-1.9230929613113403,-17.456846237182617,-0.1034122630953788,-0.1274271160364151,-2.319219827651977,-9.129766464233398,1.071342901600426e-05,0.0003692361276776,-0.692698607224436,3.4118710204990528,1.9315042446899595,0.4068665480393576,False,8.72,0.05,0.015,0.023,1
47,1743460986.3525896,-0.3462282121181488,-1.2480849027633667,-5.1285400390625,-0.31589075922966,-1.4536126852035522,0.1166285127401351,0.0117742996662855,0.120091363787651,-10.657504081726074,0.3874663849714021,0.3281248305182947,-1.0237633149885212,2.8319681057892367,2.356970964067865,0.5113925051807026,True,7.54,0.31,0.076,0.06,1
47,1743460999.2713487,5.351451873779297,-0.2660892009735107,-5.022468566894531,0.3232650458812713,0.482288122177124,0.0361186861991882,0.0319121815264225,0.0888878852128982,-9.916512489318848,0.0437868840537101,-0.0878077780786949,-1.056918005053227,2.6717710065470954,2.295628554090053,0.5687530370886523,True,7.54,0.31,0.076,0.06,1
47,1743461001.7926786,10.787853240966797,0.237452358007431,-4.973335266113281,0.9952349662780762,-0.3158415257930755,0.0164988674223423,0.0058150626718997,0.0478760600090026,-10.138537406921388,0.1505964625945034,-0.2294548425540337,-1.019833377096224,2.626199553633202,2.4270370679945628,0.5144231774994039,True,7.54,0.31,0.076,0.06,1
47,1743461004.3328,3.326723575592041,-0.0518746934831142,-4.826263427734375,-1.820980191230774,0.2112657278776168,-0.3712832629680633,0.0872183516621589,0.1904239952564239,-10.80018711090088,-0.2777444986052446,0.3945262468983534,-1.0147767083527477,2.6170026235071338,2.0026113217673083,0.5763796781116451,False,7.54,0.31,0.076,0.06,1
47,1743461006.0579865,0.0736548528075218,0.0310557428747415,-5.111244201660156,-0.6533686518669128,-0.0650212541222572,0.0344091430306434,-0.0035721105523407,0.1279290467500686,-9.797736167907717,-0.0612939022446957,0.0927058989805997,-0.9235729764729208,3.12483673997769,1.6454709485515733,0.4091735902916193,True,7.54,0.31,0.076,0.06,1
48,1743461075.712249,0.0243902504444122,-0.3684756159782409,-5.00048828125,-0.439902663230896,0.226182535290718,-0.0188084002584218,-0.1525240093469619,-0.0400152243673801,-9.853873252868652,0.057580395612909,0.0116099662153812,-2.4888359004919423,3.113489360696746,1.5409527413958242,0.5046219182614139,True,9.31,0.19,0.034,0.078,1
48,1743461078.3375328,5.978086948394775,-0.2031259387731552,-4.965553283691406,1.368095874786377,0.1026420891284942,0.0027467897161841,-0.0092569477856159,-0.0353040844202041,-10.42039680480957,-0.2790087039948966,-0.2028916300661104,-2.5423753402149463,2.7147201395517144,1.8463680373224451,0.4415333842875833,True,9.31,0.19,0.034,0.078,1
48,1743461081.006713,10.17101001739502,0.4513334333896637,-4.994773864746094,0.2763212919235229,-0.3349228799343109,0.0130117060616612,-0.0514767058193683,0.093628741800785,-9.864118576049805,-0.1049001837049506,-0.0057152833103895,-2.6266167861574647,3.48106807260922,1.688517047946131,0.4664519113415981,True,9.31,0.19,0.034,0.078,1
48,1743461085.4030764,3.4905662536621094,-1.8650662899017332,-4.310348510742188,0.6733860373497009,-0.9503275752067566,0.7326136827468872,-0.0946451500058174,0.0061298422515392,-9.797866821289062,0.0038042287831389,0.0019876453259464,-2.7265090088976094,2.5922156616916623,1.915549187729625,0.4889822291926574,False,9.31,0.19,0.034,0.078,1
48,1743461085.9073937,4.1391777992248535,-2.4521026611328125,-3.928672790527344,0.8817895650863647,-0.9759508371353148,0.7471652626991272,-0.1216914504766464,0.0045362710952758,-9.854887962341309,0.0016391729793533,0.001313250670416,-2.725246965124747,3.3159327609627267,1.9197392856773476,0.5648349626248894,False,9.31,0.19,0.034,0.078,1
49,1743461113.9039736,-0.5976036190986633,0.5250197649002075,-4.986099243164063,-0.4804474115371704,0.9930168390274048,0.1087611988186836,0.0115454159677028,-0.0317083299160003,-10.40290069580078,-0.2360019197814442,-0.1486433061752065,-0.2791313940951525,2.6801561981885547,1.9842170963588583,0.5443481401776145,True,2.42,0.12,0.051,0.002,1
49,1743461122.353651,5.628725528717041,-0.1922437995672226,-4.996337890625,0.0178540311753749,-0.6202136874198914,-0.0204591304063797,0.0805476456880569,0.0633316189050674,-9.966084480285645,0.1384081467940758,0.1023667996087418,-0.106360784766737,2.852839630015411,1.846206679119312,0.5312240224823055,True,2.42,0.12,0.051,0.002,1
49,1743461125.3783562,10.611454010009766,-0.0120686646550893,-4.994132995605469,0.9167445302009584,0.4877836406230926,0.0333307422697544,-0.043436050415039,0.0523915886878967,-10.054779052734377,0.2441456440234053,-0.0753034574194781,-0.1156616826300764,3.242514966932601,1.8944952912450788,0.5019418098424459,True,2.42,0.12,0.051,0.002,1
49,1743461133.7781937,4.6478657722473145,0.2438085228204727,-4.985343933105469,-0.6109408140182495,-0.3964540064334869,-0.0701375901699066,0.1000056341290474,0.1167505383491516,-9.912171363830566,-0.1178385664285665,0.0336757854472391,-0.1739078617587247,3.43076156656353,2.1860598266034,0.525242180923535,True,2.42,0.12,0.051,0.002,1
49,1743461136.5745757,-0.5576041340827942,-0.1938156336545944,-5.013229370117188,-0.8629962205886841,0.3208947777748108,-0.0029704091139137,0.100897766649723,0.0583506412804126,-10.02589988708496,-0.2080701045112084,0.0379482862223659,-0.1726725769538341,2.667613294420115,1.857502883488028,0.5239514385228443,True,2.42,0.12,0.051,0.002,1
50,1743461165.2331889,0.0,0.0,-5.0,-13.72590160369873,21.25517845153809,4.424476623535156,-2.4832441806793213,1.3561322689056396,-10.457650184631348,-0.2971691572519739,-0.0066489691630292,-0.9326771257505287,3.481235962629573,1.5621667390505238,0.4078712076908644,False,9.29,0.19,0.05,0.068,1
50,1743461165.7364657,5.0,0.0,-5.0,-13.01026725769043,20.926742553710938,4.0376715660095215,-3.156758069992065,0.6033520102500916,-9.820879936218262,-0.3050725066561585,0.0657120357564242,-1.1840405871445263,3.359430339594197,2.182629951867745,0.4009016698899098,False,9.29,0.19,0.05,0.068,1
50,1743461166.242171,10.0,0.0,-5.0,-12.56727409362793,19.73838233947754,3.2102458477020264,-2.623682737350464,1.4212671518325806,-11.51899242401123,-0.3119681061180669,-0.0351926492387231,-1.0004908917832374,3.058337924631891,2.1344482214081983,0.4646912556996981,False,9.29,0.19,0.05,0.068,1
50,1743461166.7457206,5.0,0.0,-5.0,-12.473588943481444,18.134855270385746,2.158976793289185,-1.794773817062378,2.29927396774292,-11.702380180358888,-0.2981389258934477,-0.0840758195877569,-0.7976645373069003,2.765378374656953,2.0115002350771607,0.4058050402856847,False,9.29,0.19,0.05,0.068,1
50,1743461168.2484138,0.0,0.0,-5.0,-13.595985412597656,16.979400634765625,-0.8915403485298157,-2.162332534790039,1.715263605117798,-10.608817100524902,-0.2936258974444508,0.0281636804493857,-0.9625211924765064,3.3653706854084504,2.163547021697457,0.5922861025396882,False,9.29,0.19,0.05,0.068,1
